"ev","IR.1","IR.2","IR.3","IR.4","MR.1","MR.2","MR.3","MR.4","IRR.1","IRR.2","IRR.3","IRR.4","MRR.1","MRR.2","MRR.3","MRR.4"
0.0776,0.179244241561997,0.239613979812015,0.13673831191218,0.147410525478972,0.360254884352837,0.736146116060768,0.471986399266063,0.308728705647321,0.762860277800811,0.570660827133108,1,0.927602092644912,0.856972990669988,0.419385090692832,0.654105088891106,1
0.0789,0.170533969411402,0.231306442784519,0.129380832649783,0.139649614176849,0.343256056530301,0.718894154208828,0.459267804954675,0.292316865488405,0.75868070799232,0.559348157761051,1,0.926467526691039,0.851600022569741,0.406620173188238,0.636484557233995,1
0.0802,0.16215287729539,0.223187877241881,0.122357167973716,0.132219462261543,0.326921279691051,0.701508869499494,0.446797938082206,0.276578744294048,0.754579073862633,0.548224972994887,1,0.925409662699144,0.84601022165159,0.394262647728714,0.619024218153755,1
0.0815,0.154095904377273,0.215259595340033,0.115657612066564,0.125112163244293,0.311241658275102,0.684036649162488,0.434575082440456,0.26150200490283,0.750556041926978,0.537293642515062,1,0.924431398734047,0.840189601713573,0.382292389191434,0.601741828901706,1
0.0828,0.146357325503597,0.207522528333453,0.109272250325419,0.118319427481491,0.29620582559317,0.666521401623966,0.422597418337084,0.247072937447867,0.746612784494571,0.526556086237718,1,0.923535996170306,0.834125854726484,0.370690178658748,0.584653210661097,1
0.0841,0.138930858669823,0.199977224186823,0.103191026227347,0.111832665140237,0.28180039724964,0.649004369632218,0.410863034847707,0.23327674522803,0.742750942557593,0.516013894317002,1,0.922727059199974,0.827808432865253,0.359437865357093,0.567772531092989,1
0.0854,0.131809752966082,0.192623851819688,0.0974037990384506,0.105643058228332,0.268010369943011,0.631524000294689,0.399369937763573,0.22009778136657,0.738972624154109,0.505668421217269,1,0.92200851311902,0.821228601764067,0.348518474775092,0.551112541417344,1
0.0867,0.124986878602015,0.18546221092422,0.0919003937432507,0.0997416230717806,0.25481946962434,0.614115867541373,0.388116054738005,0.207519744171478,0.735280333193066,0.495520857242457,1,0.921384582614153,0.814379468246314,0.337916271407036,0.534684771830844,1
0.088,0.118454800031736,0.178491746302069,0.0866706443734962,0.0941192645321415,0.242284307202188,0.596812642016314,0.377099238722205,0.195525838281778,0.731676929514682,0.485572280898748,1,0.920859770890988,0.807009915498202,0.327616783755116,0.518499689748287,1
0.0893,0.112205836544165,0.171711565713382,0.0817044317262892,0.0887668231291836,0.230311526992949,0.579644103056456,0.36631727045624,0.184098907787206,0.72816561279439,0.475823695316299,1,0.920438840166483,0.799347345705551,0.31760679840691,0.502566825631549,1
